ID,composition,pressure,Lambda,omlog,a,b,c,alpha,beta,gamma,nat,ntypat,species,xred,ref
10,Ac2H8,100.0,0.89,982.5,3.8114363825630018,3.8114363825630018,5.328392443006662,90.0,90.0,133.80523402719925,10.0,2.0,"[""Ac"", "" Ac"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H""]","[[0.3984564450224966, 0.6015435549775034, 0.25], [0.6015435549775034, 0.3984564450224966, 0.75], [0.1114070849826945, 0.8885929150173055, 0.4201875566984796], [0.8885929150173055, 0.1114070849826945, 0.5798124433015204], [0.8885929150173055, 0.1114070849826945, 0.9201875566984796], [0.1114070849826945, 0.8885929150173055, 0.0798124433015204], [0.696717230955997, 0.303282769044003, 0.1293436177960956], [0.303282769044003, 0.696717230955997, 0.8706563822039044], [0.303282769044003, 0.696717230955997, 0.6293436177960956], [0.696717230955997, 0.303282769044003, 0.3706563822039044]]",[10.1021/acs.jpclett.8b00615]
11,Ac2H10,100.0,0.91,1089.74,3.163399744165017,3.745580467086533,5.605445243711956,91.36011076571256,99.94757476807044,111.07705420624956,12.0,2.0,"[""Ac"", "" Ac"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H""]","[[0.6794478106017507, 0.2383862941082739, 0.7320712168676238], [0.3205521893982493, 0.7616137058917261, 0.2679287831323762], [0.733068789089451, 0.7462785947109083, 0.9783253390299222], [0.2669312109105491, 0.2537214052890917, 0.0216746609700778], [0.6758746107374023, 0.3787474360233531, 0.3621886270780692], [0.3241253892625977, 0.6212525639766469, 0.6378113729219308], [0.1063831921532739, 0.8250846322758107, 0.8841962550775904], [0.8936168078467261, 0.1749153677241893, 0.1158037449224096], [0.6760539316919889, 0.28503428522761, 0.117960372887481], [0.3239460683080111, 0.71496571477239, 0.882039627112519], [0.9350956777245472, 0.8003038856763851, 0.5811513972224418], [0.0649043222754528, 0.1996961143236149, 0.4188486027775582]]",[10.1103/PhysRevB.104.054501]
12,Ac2H10,150.0,0.92,1162.0,2.993968004996256,3.5829111682421693,5.447236747239157,92.75901578590528,99.1064600551674,110.51929160038392,12.0,2.0,"[""Ac"", "" Ac"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H""]","[[0.8247795333808554, 0.2699879477680156, 0.2650986252368597], [0.1752204666191446, 0.7300120522319844, 0.7349013747631403], [0.5684821158882514, 0.3503912966204439, 0.8802783260104761], [0.4315178841117486, 0.6496087033795561, 0.1197216739895239], [0.1134339213503495, 0.8431242064729432, 0.1095285322843083], [0.8865660786496505, 0.1568757935270568, 0.8904714677156846], [0.7657343347942884, 0.7440367734458917, 0.0396077609599459], [0.2342656652057116, 0.2559632265541083, 0.9603922390400541], [0.1906698830535873, 0.8868888848951144, 0.3759618216869072], [0.8093301169464127, 0.1131111151048856, 0.6240381783130857], [0.5728242514184672, 0.7146231424592742, 0.4331584777969795], [0.4271757485815328, 0.2853768575407258, 0.5668415222030205]]",[10.1021/acs.jpclett.8b00615]
13,Ac1H6,200.0,2.01,913.688,3.766075844475914,3.4418258888477946,3.0571692674854924,70.54526022671855,59.51060316647696,49.9441366068045,7.0,2.0,"[""Ac"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H""]","[[0.5, 0.5, 0.5], [0.2456058247551809, 0.0396034879226548, 0.9603965120773452], [0.7543941752448191, 0.9603965120773452, 0.0396034879226548], [0.0396034879226548, 0.2456058247551809, 0.7543941752448191], [0.9603965120773452, 0.7543941752448191, 0.2456058247551809], [0.75, 0.75, 0.75], [0.25, 0.25, 0.25]]",[10.1103/PhysRevB.104.054501]
14,Al6H3,195.0,0.313,1195.0,4.452005899227477,4.452005899227476,4.452004743446495,54.93449555146572,54.93449555146572,54.934525899861775,9.0,2.0,"[""Al"", "" Al"", "" Al"", "" Al"", "" Al"", "" Al"", "" H"", "" H"", "" H""]","[[0.7346735843592427, 0.0882764707337458, 0.4234328580645226], [0.2653264156407573, 0.9117235292662542, 0.5765671419354774], [0.088276470749129, 0.4234328580861799, 0.7346735843201486], [0.911723529250871, 0.5765671419138201, 0.2653264156798514], [0.4234328580505107, 0.7346735843389567, 0.088276470770758], [0.5765671419494893, 0.2653264156610433, 0.911723529229242], [0.165804997530941, 0.165804997530941, 0.1658049975356803], [0.834195002469059, 0.834195002469059, 0.8341950024643197], [0.0, 0.0, 0.0]]",[10.1103/PhysRevB.100.174105]
15,Al6H4,195.0,0.316,1190.0,3.906657194656475,3.906657194656475,4.491918755225964,90.0,90.0,119.99984454230976,10.0,2.0,"[""Al"", "" Al"", "" Al"", "" Al"", "" Al"", "" Al"", "" H"", "" H"", "" H"", "" H""]","[[0.3383772362710005, 7.793173822e-07, 0.2568102409420732], [0.99999922023256, 0.3383764570967926, 0.2568102409420732], [0.6616235434964395, 0.6616227635858252, 0.2568102409420732], [7.793173822e-07, 0.3383772362710005, 0.7431897590579268], [0.3383764570967926, 0.99999922023256, 0.7431897590579268], [0.6616227635858252, 0.6616235434964395, 0.7431897590579268], [0.3333330000000032, 0.6666669999999968, 0.9999642970215703], [0.6666669999999968, 0.3333330000000032, 3.57029784297e-05], [0.0, 0.0, 0.5], [0.0, 0.0, 0.0]]",[10.1103/PhysRevB.100.174105]
16,Al2H1,195.0,0.393,1164.0,2.3583390499002093,2.3583390499002093,3.807353634267352,90.0,90.0,120.00000332297836,3.0,2.0,"[""Al"", "" Al"", "" H""]","[[0.3333330000000032, 0.6666669999999968, 0.2612966910354118], [0.6666669999999968, 0.3333330000000032, 0.7387033089645882], [0.0, 0.0, 0.0]]",[10.1103/PhysRevB.100.174105]
17,Al2H6,105.0,0.716,852.0,3.096065590363921,3.096065590363921,3.096065590363921,90.0,90.0,90.0,8.0,2.0,"[""Al"", "" Al"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H""]","[[0.0, 0.0, -0.0], [0.5, 0.5, 0.5], [0.25, 0.0, 0.5], [0.75, 0.0, 0.5], [0.5, 0.25, -0.0], [0.5, 0.75, -0.0], [0.0, 0.5, 0.25], [0.0, 0.5, 0.75]]",[10.1103/PhysRevB.100.174105]
18,Al2H6,150.0,0.471,1000.0,3.001347099226196,3.001347099226196,3.001347099226196,90.0,90.0,90.0,8.0,2.0,"[""Al"", "" Al"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H""]","[[-0.0, 0.0, 0.0], [0.5, 0.5, 0.5], [0.25, 0.0, 0.5], [0.75, 0.0, 0.5], [0.5, 0.25, 0.0], [0.5, 0.75, 0.0], [-0.0, 0.5, 0.25], [-0.0, 0.5, 0.75]]",[10.1103/PhysRevB.100.174105]
19,Al2H6,210.0,0.31,1100.0,2.905122949558833,2.905122949558833,2.905122949558833,90.0,90.0,90.0,8.0,2.0,"[""Al"", "" Al"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H""]","[[0.0, 0.0, 0.0], [0.5, 0.5, 0.5], [0.25, 0.0, 0.5], [0.75, 0.0, 0.5], [0.5, 0.25, 0.0], [0.5, 0.75, 0.0], [0.0, 0.5, 0.25], [0.0, 0.5, 0.75]]",[10.1103/PhysRevB.100.174105]
20,Al2H6,290.0,0.184,1226.0,2.8083405947590223,2.8083405947590223,2.8083405947590223,90.0,90.0,90.0,8.0,2.0,"[""Al"", "" Al"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H""]","[[-0.0, -0.0, -0.0], [0.5, 0.5, 0.5], [0.25, -0.0, 0.5], [0.75, -0.0, 0.5], [0.5, 0.25, -0.0], [0.5, 0.75, -0.0], [-0.0, 0.5, 0.25], [-0.0, 0.5, 0.75]]",[10.1103/PhysRevB.100.174105]
21,Al4H20,250.0,1.625,949.0,4.557945636453384,2.5242350140273992,5.289771427280156,90.0,104.99586084005912,90.0,24.0,2.0,"[""Al"", "" Al"", "" Al"", "" Al"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H""]","[[0.9972237544443416, 0.25, 0.1914757104282288], [0.0027762455556584, 0.75, 0.8085242895717712], [0.5487547435593072, 0.75, 0.2226824271778867], [0.4512452564406928, 0.25, 0.7773175728221133], [0.3512090577271323, 0.25, 0.217226366437572], [0.6487909422728677, 0.75, 0.782773633562428], [0.0460229041413669, 0.75, 0.3970717130632693], [0.9539770958586331, 0.25, 0.6029282869367307], [0.616580593440041, 0.25, 0.0583867650725978], [0.383419406559959, 0.75, 0.9416132349274022], [0.4316179095780726, 0.75, 0.4860142556066194], [0.5683820904219274, 0.25, 0.5139857443933806], [0.8542405294710491, 0.75, 0.4844319170889975], [0.1457594705289509, 0.25, 0.5155680829110025], [0.16187461683527, 0.75, 0.0996896403490979], [0.83812538316473, 0.25, 0.9003103596509021], [0.80064288722361, 0.75, 0.0809595303563455], [0.19935711277639, 0.25, 0.9190404696436545], [0.7698158980245111, 0.25, 0.3621295792533346], [0.230184101975496, 0.75, 0.6378704207466654], [0.2576476046530729, 0.75, 0.3696766718323943], [0.7423523953469271, 0.25, 0.6303233281676057], [0.7038428082616335, 0.75, 0.5382229505743794], [0.2961571917383665, 0.25, 0.4617770494256206]]",[10.1039/c4ra14990d]
22,Al3H3,180.0,0.893,1024.0,6.055533256797071,6.055533256797071,6.05553883814955,23.10178538788389,23.10178538788389,23.10191517806483,6.0,2.0,"[""Al"", "" Al"", "" Al"", "" H"", "" H"", "" H""]","[[0.2219414616755628, 0.2219414616755628, 0.2219414614846052], [0.778058538324437, 0.778058538324437, 0.778058538515395], [-0.0, -0.0, -0.0], [0.3934387699093611, 0.3934387699093611, 0.3934387689989788], [0.6065612300906389, 0.6065612300906389, 0.6065612310010212], [0.5, 0.5, 0.5]]",[10.1103/PhysRevB.100.174105]
23,Al3H3,215.0,0.736,1230.0,5.947579476204778,5.947579476204778,5.947580069113207,23.12899324382872,23.12899324382872,23.12900728466884,6.0,2.0,"[""Al"", "" Al"", "" Al"", "" H"", "" H"", "" H""]","[[0.2219508441843039, 0.2219508441843039, 0.2219508441705983], [0.7780491558156961, 0.7780491558156961, 0.7780491558294017], [-0.0, 0.0, 0.0], [0.3929637397815132, 0.3929637397815132, 0.3929637397783117], [0.6070362602184867, 0.6070362602184867, 0.6070362602216883], [0.5, 0.5, 0.5]]",[10.1103/PhysRevB.100.174105]
24,Al3H3,335.0,0.534,1555.0,5.665323224167625,5.665323224167625,5.665329107100832,23.234300944875645,23.234300944875645,23.234447534715667,6.0,2.0,"[""Al"", "" Al"", "" Al"", "" H"", "" H"", "" H""]","[[0.2219422895434054, 0.2219422895434054, 0.2219422894510063], [0.7780577104565947, 0.7780577104565947, 0.7780577105489936], [-0.0, -0.0, 0.0], [0.3917078925114698, 0.3917078925114698, 0.3917078949014261], [0.6082921074885304, 0.6082921074885304, 0.6082921050985741], [0.5, 0.5, 0.5]]",[10.1103/PhysRevB.100.174105]
25,Al1,0.0,0.37283,326.243,2.85654559263452,2.85654559263452,2.85654559263452,59.99999999999999,59.99999999999999,59.99999999999999,1.0,1.0,"[""Al""]","[[0.0, 0.0, 0.0]]",[10.1103/PhysRevMaterials.7.054805]
26,As2H16,350.0,1.5,1240.0,3.135774727345916,3.135774727345916,5.640115245605589,63.99259812252108,116.00740187747893,127.04661683006844,18.0,2.0,"[""As"", "" As"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H""]","[[0.4957020592115526, 0.4957020592115526, 0.25], [0.5042979407884474, 0.5042979407884474, 0.75], [0.2671870852766176, 0.028397338874079, 0.6069018217188074], [0.7328129147233824, 0.971602661125921, 0.3930981782811926], [0.028397338874079, 0.2671870852766176, 0.8930981782811926], [0.971602661125921, 0.7328129147233824, 0.1069018217188074], [0.2889671300213905, 0.9879777324873515, 0.1298938274369021], [0.7110328699786095, 0.0120222675126485, 0.8701061725630979], [0.9879777324873515, 0.2889671300213905, 0.3701061725630979], [0.0120222675126485, 0.7110328699786095, 0.6298938274369021], [0.3127968965017445, 0.6925826727260969, 0.930044812622981], [0.6872031034982555, 0.3074173272739031, 0.069955187377019], [0.6925826727260969, 0.3127968965017445, 0.569955187377019], [0.3074173272739031, 0.6872031034982555, 0.430044812622981], [0.1422100134561859, 0.8626104538104187, 0.3963551804560552], [0.8577899865438141, 0.1373895461895813, 0.6036448195439448], [0.8626104538104187, 0.1422100134561859, 0.1036448195439448], [0.1373895461895813, 0.8577899865438141, 0.8963551804560552]]",[10.1021/acs.chemmater.5b04638]
27,As2H16,400.0,1.63,1169.0,3.08944969491887,3.08944969491887,5.545898756951346,63.91174150901558,116.08825849098426,126.97174477516516,18.0,2.0,"[""As"", "" As"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H""]","[[0.4954583140285551, 0.4954583140285551, 0.25], [0.5045416859714449, 0.5045416859714449, 0.75], [0.2670522267847769, 0.0299797995763655, 0.6052938210659865], [0.7329477732152231, 0.9700202004236345, 0.3947061789340135], [0.0299797995763655, 0.2670522267847769, 0.8947061789340135], [0.9700202004236345, 0.7329477732152231, 0.1052938210659865], [0.2913736997602164, 0.9893179763345047, 0.1305761122653451], [0.7086263002397836, 0.0106820236654954, 0.8694238877346548], [0.9893179763345047, 0.2913736997602164, 0.369423887734655], [0.0106820236654954, 0.7086263002397836, 0.6305761122653452], [0.3103862408640633, 0.6924379257656049, 0.9273795844917393], [0.6896137591359367, 0.307562074234395, 0.0726204155082607], [0.6924379257656049, 0.3103862408640633, 0.5726204155082607], [0.307562074234395, 0.6896137591359367, 0.4273795844917394], [0.1393609078323499, 0.8615133088086302, 0.3984926302623646], [0.8606390921676501, 0.1384866911913697, 0.6015073697376354], [0.8615133088086302, 0.1393609078323499, 0.1015073697376354], [0.1384866911913697, 0.8606390921676501, 0.8984926302623646]]",[10.1021/acs.chemmater.5b04638]
28,As2H16,450.0,1.77,1153.0,3.0521208771302515,3.052120877131217,5.461684712025485,63.75330621411962,116.24669375684844,127.00669350826598,18.0,2.0,"[""As"", "" As"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H""]","[[0.4929083207742693, 0.4929083207742551, 0.2500000000000142], [0.5070916792257307, 0.5070916792257449, 0.7499999999999858], [0.2611391389071898, 0.0383910412134014, 0.5990690661529854], [0.7388608610928102, 0.9616089587865986, 0.4009309338470146], [0.0383910412131669, 0.261139138906934, 0.900930933847043], [0.9616089587868331, 0.738860861093066, 0.099069066152957], [0.2944440257617913, 0.9804110946654561, 0.1353679516293127], [0.7055559742382087, 0.0195889053345439, 0.8646320483706873], [0.9804110946657403, 0.2944440257619831, 0.3646320483707655], [0.0195889053342597, 0.7055559742380169, 0.6353679516292345], [0.310130446825454, 0.6935441743604258, 0.9247012546866245], [0.689869553174546, 0.3064558256395742, 0.0752987453133755], [0.6935441743604329, 0.3101304468254895, 0.5752987453133471], [0.3064558256395671, 0.6898695531745105, 0.4247012546866529], [0.1375188393736835, 0.8592395249033231, 0.4007589962678964], [0.8624811606263165, 0.1407604750966769, 0.5992410037321036], [0.8592395249032307, 0.1375188393736551, 0.0992410037320468], [0.1407604750967693, 0.862481160626345, 0.9007589962679532]]",[10.1021/acs.chemmater.5b04638]
29,As2H2,300.0,0.59,995.0,2.676088504214964,2.676088504214964,3.030845002147223,89.9999999999996,90.0000000000004,105.15473467940176,4.0,2.0,"[""As"", "" As"", "" H"", "" H""]","[[0.8066667517178203, 0.1933332482821797, 0.25], [0.1933332482821797, 0.8066667517178203, 0.75], [0.5596707179587384, 0.4403292820412616, 0.75], [0.4403292820412616, 0.5596707179587384, 0.25]]",[10.1021/acs.chemmater.5b04638]
30,As2H2,400.0,0.55,1166.0,2.5896902825055825,2.5896902825055825,2.9629456351675585,89.99999999999999,90.00000000000001,104.54575059335312,4.0,2.0,"[""As"", "" As"", "" H"", "" H""]","[[0.8051470470864217, 0.1948529529135783, 0.25], [0.1948529529135783, 0.8051470470864217, 0.75], [0.5676173890284062, 0.4323826109715938, 0.75], [0.4323826109715938, 0.5676173890284062, 0.25]]",[10.1021/acs.chemmater.5b04638]
31,B4H12,360.0,1.32,1270.0,2.398299043263439,2.7512397483014626,4.609628270239661,90.0,90.0,90.0,16.0,2.0,"[""B"", "" B"", "" B"", "" B"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H""]","[[0.0, 0.25, 0.0711624605715144], [0.0, 0.75, 0.9288375394284856], [0.5, 0.75, 0.4288375394284856], [0.5, 0.25, 0.5711624605715144], [0.2067145310771465, 0.2055333018977947, 0.3118510764462883], [0.7932854689228606, 0.7944666981022124, 0.6881489235537117], [0.2932854689228606, 0.7055333018977876, 0.1881489235537117], [0.7067145310771394, 0.2944666981022124, 0.8118510764462883], [0.7932854689228606, 0.2944666981022124, 0.3118510764462883], [0.2067145310771465, 0.7055333018977876, 0.6881489235537117], [0.7067145310771394, 0.7944666981022124, 0.1881489235537117], [0.2932854689228606, 0.2055333018977947, 0.8118510764462883], [0.0, 0.25, 0.588392675878751], [0.0, 0.75, 0.411607324121249], [0.5, 0.75, 0.911607324121249], [0.5, 0.25, 0.088392675878751]]",[10.1103/PhysRevB.84.104118]
32,Si1B2,0.0,0.86,393.0,2.9231533258680846,2.9231533258680846,3.449786679486801,90.0,90.0,119.999992447959,3.0,2.0,"[""Si"", "" B"", "" B""]","[[0.0, 0.0, 0.5], [0.6666669999999968, 0.3333330000000032, 0.0740106053444265], [0.3333330000000032, 0.6666669999999968, 0.9259893946555735]]",[10.1103/PhysRevB.101.014112]
33,Si1B2,10.0,0.68,475.0,2.8793951888191964,2.8793951888191964,3.3850787933929616,90.0,90.0,119.99999165941672,3.0,2.0,"[""Si"", "" B"", "" B""]","[[0.0, 0.0, 0.5], [0.6666669999999968, 0.3333330000000032, 0.0762670013502884], [0.3333330000000032, 0.6666669999999968, 0.9237329986497116]]",[10.1103/PhysRevB.101.014112]
34,Si2B4,0.0,0.54,480.0,7.012395639294716,7.012395639294716,7.01239657057259,24.282217899045605,24.282217899045605,24.282217533219523,6.0,2.0,"[""Si"", "" Si"", "" B"", "" B"", "" B"", "" B""]","[[0.4176117392307646, 0.4176117392307646, 0.417611739230523], [0.5823882607692354, 0.5823882607692354, 0.582388260769477], [0.8484557150829133, 0.8484557150829133, 0.848455715082963], [0.1515442849170867, 0.1515442849170867, 0.151544284917037], [0.6797833623631533, 0.6797833623631533, 0.6797833623631035], [0.3202166376368467, 0.3202166376368467, 0.3202166376368965]]",[10.1103/PhysRevB.101.014112]
35,Si2B4,10.0,0.43,540.0,6.889364428647201,6.889364428647201,6.889365591012708,24.34473386512278,24.34473386512278,24.344733400018747,6.0,2.0,"[""Si"", "" Si"", "" B"", "" B"", "" B"", "" B""]","[[0.4178285084332458, 0.4178285084332458, 0.4178285084419997], [0.5821714915667542, 0.5821714915667542, 0.5821714915580003], [0.8479510436844109, 0.8479510436844109, 0.8479510437147795], [0.1520489563155891, 0.1520489563155891, 0.1520489562852205], [0.680472918799822, 0.680472918799822, 0.6804729187792731], [0.319527081200178, 0.319527081200178, 0.3195270812207269]]",[10.1103/PhysRevB.101.014112]
36,Si2B6,0.0,0.42,532.0,4.457742705637765,4.457742705637765,5.378425415945092,73.98848188913873,106.01151811086127,141.1519384222406,8.0,2.0,"[""Si"", "" Si"", "" B"", "" B"", "" B"", "" B"", "" B"", "" B""]","[[0.197113504032439, 0.802886495967561, 0.1565873707628702], [0.802886495967561, 0.197113504032439, 0.8434126292371298], [0.5625693181419478, 0.4374306818580522, 0.8883598750760159], [0.4374306818580522, 0.5625693181419478, 0.1116401249239841], [0.1933121998051462, 0.8066878001948538, 0.5214564409667363], [0.8066878001948538, 0.1933121998051462, 0.4785435590332637], [0.0303381421788423, 0.9696618578211578, 0.6778841333683758], [0.9696618578211578, 0.0303381421788423, 0.3221158666316241]]",[10.1103/PhysRevB.101.014112]
37,Si2B6,10.0,0.37,563.0,4.389969028455214,4.389969028455214,5.312836172643285,73.74349164238716,106.25650835761284,141.1734908413815,8.0,2.0,"[""Si"", "" Si"", "" B"", "" B"", "" B"", "" B"", "" B"", "" B""]","[[0.1973234511170361, 0.8026765488829639, 0.1569354417631104], [0.8026765488829639, 0.1973234511170361, 0.8430645582368896], [0.5619088063675974, 0.4380911936324026, 0.8881214676185039], [0.4380911936324026, 0.5619088063675974, 0.1118785323814961], [0.193586970288429, 0.806413029711571, 0.5227062578528461], [0.806413029711571, 0.193586970288429, 0.4772937421471539], [0.0304831204062452, 0.9695168795937548, 0.6785960366063719], [0.9695168795937548, 0.0304831204062452, 0.3214039633936281]]",[10.1103/PhysRevB.101.014112]
38,Si2B6,0.0,0.58,487.0,2.925829716874403,2.925829716874403,8.575316215622111,90.0,90.0,119.999993264728,8.0,2.0,"[""Si"", "" Si"", "" B"", "" B"", "" B"", "" B"", "" B"", "" B""]","[[0.0, 0.0, 0.696133596418278], [0.0, 0.0, 0.303866403581722], [0.6666669999999968, 0.3333330000000032, 0.8580171423046252], [0.3333330000000032, 0.6666669999999968, 0.1419828576953748], [0.6666669999999968, 0.3333330000000032, 0.4687256221879963], [0.3333330000000032, 0.6666669999999968, 0.5312743778120037], [0.3333330000000032, 0.6666669999999968, 0.940269358309834], [0.6666669999999968, 0.3333330000000032, 0.059730641690166]]",[10.1103/PhysRevB.101.014112]
39,Si2B6,10.0,0.49,542.0,2.8877218975926504,2.8877218975926504,8.40850258718034,90.0,90.0,119.99998951991448,8.0,2.0,"[""Si"", "" Si"", "" B"", "" B"", "" B"", "" B"", "" B"", "" B""]","[[0.0, 0.0, 0.696340888753447], [0.0, 0.0, 0.303659111246553], [0.6666669999999968, 0.3333330000000032, 0.8570977314682722], [0.3333330000000032, 0.6666669999999968, 0.1429022685317278], [0.6666669999999968, 0.3333330000000032, 0.4690358359203586], [0.3333330000000032, 0.6666669999999968, 0.5309641640796414], [0.3333330000000032, 0.6666669999999968, 0.9383573274930015], [0.6666669999999968, 0.3333330000000032, 0.0616426725069985]]",[10.1103/PhysRevB.101.014112]
40,Si1B4,0.0,0.41,565.0,3.0058588279783507,3.005858827978351,5.153904941191244,90.0,90.0,120.0000081712862,5.0,2.0,"[""Si"", "" B"", "" B"", "" B"", "" B""]","[[0.0, 0.0, 0.0], [0.6666669999999968, 0.3333330000000032, 0.6934298880985494], [0.3333330000000032, 0.6666669999999968, 0.3065701119014506], [0.3333330000000032, 0.6666669999999968, 0.6934298880985494], [0.6666669999999968, 0.3333330000000032, 0.3065701119014506]]",[10.1103/PhysRevB.101.014112]
41,Ba1H4Au2,0.000101325,2.0,213.3034967133177,5.466159465113509,5.466159465113509,5.466159465113509,108.17696021862244,108.17696021862244,112.09195840903304,7.0,3.0,"[""Ba"", "" H"", "" H"", "" H"", "" H"", "" Au"", "" Au""]","[[0.5, 0.5, 0.0], [0.5665899999999979, 0.0665899999999979, 0.133180000000003], [0.9334100000000021, 0.4334100000000021, 0.866819999999997], [0.4334100000000021, 0.5665899999999979, 0.5], [0.0665899999999979, 0.9334100000000021, 0.5], [0.75, 0.25, 0.5], [0.25, 0.75, 0.5]]",[10.1021/jacs.7b04456]
42,Ba2H16C4,10.0,0.9269841269841268,95.61752988047785,5.118403693898009,5.118403693887316,9.617220739594591,77.38125534238382,102.61874466462751,135.63974142434574,22.0,3.0,"[""Ba"", "" Ba"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" C"", "" C"", "" C"", "" C""]","[[0.0386156307586418, 0.9613843692412729, 0.2134237727056743], [0.3613285559632899, 0.6386714440367811, 0.8752201240767477], [0.7178906158561702, 0.282109384143773, 0.1648471228383244], [0.3957692959268329, 0.1281110714337643, 0.0002113216406414], [0.8718889285662499, 0.6042307040731814, 0.0002113216406556], [0.8077155390323227, 0.1922844609676559, 0.0166649789440925], [0.9616214886820273, 0.0383785113179798, 0.6213618416148421], [0.3421445910047325, 0.1286596800927668, 0.7328387813888213], [0.87134031990729, 0.6578554089953172, 0.7328387813888142], [0.994657099739392, 0.0053429002605228, 0.8228316719206177], [0.8671820787039053, 0.5970786869575662, 0.5170594752328697], [0.4029213130424196, 0.1328179212960876, 0.5170594752328697], [0.7545134682993151, 0.2454865317008768, 0.6578019779880577], [0.7832522981906322, 0.2167477018098296, 0.478363884983672], [0.3528063231316878, 0.6471936768681985, 0.2520583665694858], [0.6659906186552007, 0.7964149208264004, 0.4187378570252278], [0.2035850791734575, 0.3340093813446501, 0.4187378570252207], [0.2736313779099717, 0.7263686220898222, 0.4110046359579798], [0.6975901684513346, 0.3024098315486654, 0.0444278094937474], [0.0400995742045609, 0.9599004257954462, 0.7243934759798307], [0.7024945303038521, 0.2975054696963042, 0.5413824890011156], [0.3729511044967708, 0.6270488955030871, 0.3727029773507908]]",[10.1021/acsaelm.1c00617]
43,Ba2H16C4,20.0,0.66031746031746,264.5418326693225,4.956226090645248,4.956226090645186,8.775531415250622,77.06735082526862,102.93264917478906,135.50413758471936,22.0,3.0,"[""Ba"", "" Ba"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" C"", "" C"", "" C"", "" C""]","[[0.0419317679014452, 0.9580682320985547, 0.2208781410404946], [0.3606906130918638, 0.6393093869081361, 0.8635611179589314], [0.7233844906844644, 0.2766155093155355, 0.1764003048251092], [0.390333429361191, 0.1199947220713494, 0.9956970202094325], [0.8800052779286507, 0.6096665706388089, 0.9956970202094325], [0.81353216153339, 0.18646783846661, 0.01266580515439], [0.9536182721450368, 0.0463817278549633, 0.6112116597396744], [0.3506738977287003, 0.1414426445141015, 0.7286761955461036], [0.8585573554858985, 0.6493261022712996, 0.7286761955461036], [0.0015180727011787, 0.9984819272988213, 0.836869220173451], [0.8707398412426698, 0.6104671858935122, 0.517861936346752], [0.3895328141064949, 0.1292601587573301, 0.517861936346752], [0.7642662374396428, 0.2357337625603573, 0.6576029278614045], [0.7690617961151136, 0.2309382038848863, 0.4508527356418544], [0.3492721403328358, 0.6507278596671642, 0.248227048671274], [0.6759487656565176, 0.8013917697791727, 0.4301410540613071], [0.1986082302208273, 0.3240512343434824, 0.4301410540613071], [0.2766439219194233, 0.7233560780805767, 0.431000531566773], [0.7003396876756827, 0.2996603123243173, 0.0439313358230412], [0.0386834912556298, 0.9613165087443702, 0.7214059041122509], [0.6990074041423645, 0.3009925958576355, 0.5338020959473407], [0.3736403313310432, 0.6263596686689569, 0.3810187591569401]]",[10.1021/acsaelm.1c00617]
